MATCH_ID,SEASON,DATE_TIME,YEAR,HOME_TEAM,AWAY_TEAM,STADIUM,name,HOME_TEAM_SCORE,AWAY_TEAM_SCORE,Winner,PENALTY_SHOOT_OUT,ATTENDANCE,lat,lng,country,admin1,admin2,Result,HomeWin,total_games,home_wins,home_win_percentage
mt165,2020-2021,27-OCT-20 08.00.00.000000000 PM,2020,Liverpool FC,FC Midtjylland,Anfield,Liverpool,2,0,Home,0,0,53.41058,-2.97794,GB,ENG,H8,Home win,True,26,17,65.38461538461539
mt167,2020-2021,03-NOV-20 08.00.00.000000000 PM,2020,FC Midtjylland,AFC Ajax,MCH Arena,Herning,1,2,Away,0,132,56.13615,8.97662,DK,18,657,Home loss,False,3,0,0.0
mt168,2020-2021,25-NOV-20 08.00.00.000000000 PM,2020,AFC Ajax,FC Midtjylland,Johan Cruijff ArenA,Amsterdam,3,1,Home,0,0,52.37403,4.88969,NL,07,0363,Home win,True,16,7,43.75
mt169,2020-2021,25-NOV-20 08.00.00.000000000 PM,2020,Liverpool FC,Atalanta,Anfield,Liverpool,0,2,Away,0,0,53.41058,-2.97794,GB,ENG,H8,Home loss,False,26,17,65.38461538461539
mt171,2020-2021,01-DEC-20 08.00.00.000000000 PM,2020,Liverpool FC,AFC Ajax,Anfield,Liverpool,1,0,Home,0,0,53.41058,-2.97794,GB,ENG,H8,Home win,True,26,17,65.38461538461539
mt172,2020-2021,09-DEC-20 05.55.00.000000000 PM,2020,AFC Ajax,Atalanta,Johan Cruijff ArenA,Amsterdam,0,1,Away,0,0,52.37403,4.88969,NL,07,0363,Home loss,False,16,7,43.75
mt173,2020-2021,09-DEC-20 05.55.00.000000000 PM,2020,FC Midtjylland,Liverpool FC,MCH Arena,Herning,1,1,Draw,0,0,56.13615,8.97662,DK,18,657,Home loss,False,3,0,0.0
mt174,2020-2021,20-OCT-20 08.00.00.000000000 PM,2020,Chelsea FC,Sevilla FC,Stamford Bridge,London,0,0,Draw,0,0,51.50853,-0.12574,GB,ENG,GLA,Home loss,False,39,21,53.84615384615385
mt177,2020-2021,28-OCT-20 08.00.00.000000000 PM,2020,Sevilla FC,Stade Rennes,Ramón Sánchez Pizjuán,Sevilla,1,0,Home,0,0,37.38283,-5.97317,ES,51,SE,Home win,True,18,8,44.44444444444444
mt178,2020-2021,04-NOV-20 08.00.00.000000000 PM,2020,Chelsea FC,Stade Rennes,Stamford Bridge,London,3,0,Home,0,0,51.50853,-0.12574,GB,ENG,GLA,Home win,True,39,21,53.84615384615385
mt179,2020-2021,04-NOV-20 08.00.00.000000000 PM,2020,Sevilla FC,FK Krasnodar,Ramón Sánchez Pizjuán,Sevilla,3,2,Home,0,1,37.38283,-5.97317,ES,51,SE,Home win,True,18,8,44.44444444444444
mt183,2020-2021,02-DEC-20 08.00.00.000000000 PM,2020,Sevilla FC,Chelsea FC,Ramón Sánchez Pizjuán,Sevilla,0,4,Away,0,0,37.38283,-5.97317,ES,51,SE,Home loss,False,18,8,44.44444444444444
mt184,2020-2021,08-DEC-20 08.00.00.000000000 PM,2020,Chelsea FC,FK Krasnodar,Stamford Bridge,London,1,1,Draw,0,2000,51.50853,-0.12574,GB,ENG,GLA,Home loss,False,39,21,53.84615384615385
mt188,2020-2021,28-OCT-20 08.00.00.000000000 PM,2020,Borussia Dortmund,Zenit St. Petersburg,Signal Iduna Park,Dortmund,2,0,Home,0,0,51.51494,7.466,DE,07,059,Home win,True,24,12,50.0
mt189,2020-2021,28-OCT-20 08.00.00.000000000 PM,2020,Club Brugge KV,Lazio Roma,Jan Breydel Stadion,Brugge,1,1,Draw,0,0,51.20892,3.22424,BE,VLG,VWV,Home loss,False,15,1,6.666666666666667
mt191,2020-2021,04-NOV-20 08.00.00.000000000 PM,2020,Club Brugge KV,Borussia Dortmund,Jan Breydel Stadion,Brugge,0,3,Away,0,0,51.20892,3.22424,BE,VLG,VWV,Home loss,False,15,1,6.666666666666667
mt192,2020-2021,24-NOV-20 08.00.00.000000000 PM,2020,Borussia Dortmund,Club Brugge KV,Signal Iduna Park,Dortmund,3,0,Home,0,0,51.51494,7.466,DE,07,059,Home win,True,24,12,50.0
mt194,2020-2021,02-DEC-20 08.00.00.000000000 PM,2020,Borussia Dortmund,Lazio Roma,Signal Iduna Park,Dortmund,1,1,Draw,0,0,51.51494,7.466,DE,07,059,Home loss,False,24,12,50.0
mt195,2020-2021,02-DEC-20 08.00.00.000000000 PM,2020,Club Brugge KV,Zenit St. Petersburg,Jan Breydel Stadion,Brugge,3,0,Home,0,0,51.20892,3.22424,BE,VLG,VWV,Home win,True,15,1,6.666666666666667
mt198,2020-2021,20-OCT-20 05.55.00.000000000 PM,2020,Dinamo Kyiv,Juventus,Olimpiyskyi,Kyiv,0,2,Away,0,14850,50.45466,30.5238,UA,12,,Home loss,False,17,4,23.52941176470588
mt199,2020-2021,20-OCT-20 08.00.00.000000000 PM,2020,FC Barcelona,Ferencvárosi TC,Spotify Camp Nou,Barcelona,5,1,Home,0,0,41.38879,2.15899,ES,56,B,Home win,True,27,20,74.07407407407408
mt202,2020-2021,04-NOV-20 08.00.00.000000000 PM,2020,FC Barcelona,Dinamo Kyiv,Spotify Camp Nou,Barcelona,2,1,Home,0,0,41.38879,2.15899,ES,56,B,Home win,True,27,20,74.07407407407408
mt204,2020-2021,24-NOV-20 08.00.00.000000000 PM,2020,Dinamo Kyiv,FC Barcelona,Olimpiyskyi,Kyiv,0,4,Away,0,0,50.45466,30.5238,UA,12,,Home loss,False,17,4,23.52941176470588
mt208,2020-2021,08-DEC-20 08.00.00.000000000 PM,2020,Dinamo Kyiv,Ferencvárosi TC,Olimpiyskyi,Kyiv,1,0,Home,0,0,50.45466,30.5238,UA,12,,Home win,True,17,4,23.52941176470588
mt209,2020-2021,08-DEC-20 08.00.00.000000000 PM,2020,FC Barcelona,Juventus,Spotify Camp Nou,Barcelona,0,3,Away,0,0,41.38879,2.15899,ES,56,B,Home loss,False,27,20,74.07407407407408
mt210,2020-2021,20-OCT-20 08.00.00.000000000 PM,2020,RB Leipzig,İstanbul Başakşehir,Red Bull Arena,Leipzig,2,0,Home,0,999,51.33962,12.37129,DE,13,00,Home win,True,23,11,47.82608695652174
mt213,2020-2021,28-OCT-20 08.00.00.000000000 PM,2020,Manchester United,RB Leipzig,Old Trafford,Manchester,5,0,Home,0,577,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt215,2020-2021,04-NOV-20 08.00.00.000000000 PM,2020,RB Leipzig,Paris Saint-Germain,Red Bull Arena,Leipzig,2,1,Home,0,0,51.33962,12.37129,DE,13,00,Home win,True,23,11,47.82608695652174
mt216,2020-2021,24-NOV-20 08.00.00.000000000 PM,2020,Manchester United,İstanbul Başakşehir,Old Trafford,Manchester,4,1,Home,0,545,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt219,2020-2021,02-DEC-20 08.00.00.000000000 PM,2020,Manchester United,Paris Saint-Germain,Old Trafford,Manchester,1,3,Away,0,638,53.48095,-2.23743,GB,ENG,I2,Home loss,False,45,31,68.88888888888889
mt220,2020-2021,08-DEC-20 08.00.00.000000000 PM,2020,RB Leipzig,Manchester United,Red Bull Arena,Leipzig,3,2,Home,0,0,51.33962,12.37129,DE,13,00,Home win,True,23,11,47.82608695652174
mt223,2020-2021,16-FEB-21 08.00.00.000000000 PM,2021,FC Barcelona,Paris Saint-Germain,Spotify Camp Nou,Barcelona,1,4,Away,0,0,41.38879,2.15899,ES,56,B,Home loss,False,27,20,74.07407407407408
mt224,2020-2021,17-FEB-21 08.00.00.000000000 PM,2021,FC Porto,Juventus,Estádio do Dragão,Porto,2,1,Home,0,0,42.16737,-6.89934,ES,55,ZA,Home win,True,42,24,57.14285714285714
mt224,2020-2021,17-FEB-21 08.00.00.000000000 PM,2021,FC Porto,Juventus,Estádio do Dragão,Porto,2,1,Home,0,0,41.14961,-8.61099,PT,17,1312,Home win,True,42,24,57.14285714285714
mt225,2020-2021,17-FEB-21 08.00.00.000000000 PM,2021,Sevilla FC,Borussia Dortmund,Ramón Sánchez Pizjuán,Sevilla,2,3,Away,0,0,37.38283,-5.97317,ES,51,SE,Home loss,False,18,8,44.44444444444444
mt231,2020-2021,09-MAR-21 08.00.00.000000000 PM,2021,Borussia Dortmund,Sevilla FC,Signal Iduna Park,Dortmund,2,2,Draw,0,0,51.51494,7.466,DE,07,059,Home loss,False,24,12,50.0
mt235,2020-2021,16-MAR-21 08.00.00.000000000 PM,2021,Real Madrid,Atalanta,Alfredo Di Stéfano,Madrid,3,1,Home,0,0,40.4165,-3.70256,ES,29,M,Home win,True,58,33,56.896551724137936
mt236,2020-2021,17-MAR-21 08.00.00.000000000 PM,2021,Bayern München,Lazio Roma,Allianz Arena,Munich,2,1,Home,0,0,48.13743,11.57549,DE,02,091,Home win,True,29,22,75.86206896551724
mt237,2020-2021,17-MAR-21 08.00.00.000000000 PM,2021,Chelsea FC,Atlético Madrid,Stamford Bridge,London,2,0,Home,0,0,51.50853,-0.12574,GB,ENG,GLA,Home win,True,39,21,53.84615384615385
mt238,2020-2021,06-APR-21 08.00.00.000000000 PM,2021,Manchester City,Borussia Dortmund,Etihad Stadium,Manchester,2,1,Home,0,0,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt239,2020-2021,06-APR-21 08.00.00.000000000 PM,2021,Real Madrid,Liverpool FC,Alfredo Di Stéfano,Madrid,3,1,Home,0,0,40.4165,-3.70256,ES,29,M,Home win,True,58,33,56.896551724137936
mt240,2020-2021,07-APR-21 08.00.00.000000000 PM,2021,FC Porto,Chelsea FC,Ramón Sánchez Pizjuán,Sevilla,0,2,Away,0,0,37.38283,-5.97317,ES,51,SE,Home loss,False,18,8,44.44444444444444
mt241,2020-2021,07-APR-21 08.00.00.000000000 PM,2021,Bayern München,Paris Saint-Germain,Allianz Arena,Munich,2,3,Away,0,0,48.13743,11.57549,DE,02,091,Home loss,False,29,22,75.86206896551724
mt242,2020-2021,13-APR-21 08.00.00.000000000 PM,2021,Chelsea FC,FC Porto,Ramón Sánchez Pizjuán,Sevilla,0,1,Away,0,0,37.38283,-5.97317,ES,51,SE,Home loss,False,18,8,44.44444444444444
mt244,2020-2021,14-APR-21 08.00.00.000000000 PM,2021,Borussia Dortmund,Manchester City,Signal Iduna Park,Dortmund,1,2,Away,0,0,51.51494,7.466,DE,07,059,Home loss,False,24,12,50.0
mt245,2020-2021,14-APR-21 08.00.00.000000000 PM,2021,Liverpool FC,Real Madrid,Anfield,Liverpool,0,0,Draw,0,0,53.41058,-2.97794,GB,ENG,H8,Home loss,False,26,17,65.38461538461539
mt246,2020-2021,27-APR-21 08.00.00.000000000 PM,2021,Real Madrid,Chelsea FC,Alfredo Di Stéfano,Madrid,1,1,Draw,0,0,40.4165,-3.70256,ES,29,M,Home loss,False,58,33,56.896551724137936
mt248,2020-2021,04-MAY-21 08.00.00.000000000 PM,2021,Manchester City,Paris Saint-Germain,Etihad Stadium,Manchester,2,0,Home,0,0,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt249,2020-2021,05-MAY-21 08.00.00.000000000 PM,2021,Chelsea FC,Real Madrid,Stamford Bridge,London,2,0,Home,0,0,51.50853,-0.12574,GB,ENG,GLA,Home win,True,39,21,53.84615384615385
mt250,2020-2021,29-MAY-21 08.00.00.000000000 PM,2021,Manchester City,Chelsea FC,Estádio do Dragão,Porto,0,1,Away,0,14110,42.16737,-6.89934,ES,55,ZA,Home loss,False,42,24,57.14285714285714
mt250,2020-2021,29-MAY-21 08.00.00.000000000 PM,2021,Manchester City,Chelsea FC,Estádio do Dragão,Porto,0,1,Away,0,14110,41.14961,-8.61099,PT,17,1312,Home loss,False,42,24,57.14285714285714
mt251,2019-2020,18-SEP-19 05.55.00.000000000 PM,2019,Club Brugge KV,Galatasaray,Jan Breydel Stadion,Brugge,0,0,Draw,0,26616,51.20892,3.22424,BE,VLG,VWV,Home loss,False,15,1,6.666666666666667
mt253,2019-2020,01-OCT-19 05.55.00.000000000 PM,2019,Real Madrid,Club Brugge KV,Santiago Bernabéu,Madrid,2,2,Draw,0,65112,40.4165,-3.70256,ES,29,M,Home loss,False,58,33,56.896551724137936
mt255,2019-2020,22-OCT-19 08.00.00.000000000 PM,2019,Club Brugge KV,Paris Saint-Germain,Jan Breydel Stadion,Brugge,0,5,Away,0,26946,51.20892,3.22424,BE,VLG,VWV,Home loss,False,15,1,6.666666666666667
mt258,2019-2020,06-NOV-19 08.00.00.000000000 PM,2019,Real Madrid,Galatasaray,Santiago Bernabéu,Madrid,6,0,Home,0,65492,40.4165,-3.70256,ES,29,M,Home win,True,58,33,56.896551724137936
mt260,2019-2020,26-NOV-19 08.00.00.000000000 PM,2019,Real Madrid,Paris Saint-Germain,Santiago Bernabéu,Madrid,2,2,Draw,0,75534,40.4165,-3.70256,ES,29,M,Home loss,False,58,33,56.896551724137936
mt262,2019-2020,11-DEC-19 08.00.00.000000000 PM,2019,Club Brugge KV,Real Madrid,Jan Breydel Stadion,Brugge,1,3,Away,0,27308,51.20892,3.22424,BE,VLG,VWV,Home loss,False,15,1,6.666666666666667
mt264,2019-2020,18-SEP-19 08.00.00.000000000 PM,2019,Bayern München,Crvena Zvezda,Allianz Arena,Munich,3,0,Home,0,70000,48.13743,11.57549,DE,02,091,Home win,True,29,22,75.86206896551724
mt265,2019-2020,01-OCT-19 08.00.00.000000000 PM,2019,Tottenham Hotspur,Bayern München,Tottenham Hotspur Stadium,London,2,7,Away,0,60127,51.50853,-0.12574,GB,ENG,GLA,Home loss,False,39,21,53.84615384615385
mt267,2019-2020,22-OCT-19 08.00.00.000000000 PM,2019,Tottenham Hotspur,Crvena Zvezda,Tottenham Hotspur Stadium,London,5,0,Home,0,51743,51.50853,-0.12574,GB,ENG,GLA,Home win,True,39,21,53.84615384615385
mt269,2019-2020,06-NOV-19 05.55.00.000000000 PM,2019,Bayern München,Olympiakos Piraeus,Allianz Arena,Munich,2,0,Home,0,63646,48.13743,11.57549,DE,02,091,Home win,True,29,22,75.86206896551724
mt271,2019-2020,26-NOV-19 08.00.00.000000000 PM,2019,Tottenham Hotspur,Olympiakos Piraeus,Tottenham Hotspur Stadium,London,4,2,Home,0,57024,51.50853,-0.12574,GB,ENG,GLA,Home win,True,39,21,53.84615384615385
mt273,2019-2020,11-DEC-19 08.00.00.000000000 PM,2019,Bayern München,Tottenham Hotspur,Allianz Arena,Munich,3,1,Home,0,66353,48.13743,11.57549,DE,02,091,Home win,True,29,22,75.86206896551724
mt275,2019-2020,18-SEP-19 08.00.00.000000000 PM,2019,Shakhtar Donetsk,Manchester City,Metalist Stadion,Kharkiv,0,3,Away,0,36675,49.98081,36.25272,UA,07,6312,Home loss,False,9,4,44.44444444444444
mt276,2019-2020,18-SEP-19 08.00.00.000000000 PM,2019,Dinamo Zagreb,Atalanta,Maksimir,Zagreb,4,0,Home,0,28863,45.81444,15.97798,HR,21,,Home win,True,6,1,16.666666666666664
mt278,2019-2020,01-OCT-19 08.00.00.000000000 PM,2019,Manchester City,Dinamo Zagreb,Etihad Stadium,Manchester,2,0,Home,0,49046,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt279,2019-2020,22-OCT-19 05.55.00.000000000 PM,2019,Shakhtar Donetsk,Dinamo Zagreb,Metalist Stadion,Kharkiv,2,2,Draw,0,21526,49.98081,36.25272,UA,07,6312,Home loss,False,9,4,44.44444444444444
mt280,2019-2020,22-OCT-19 08.00.00.000000000 PM,2019,Manchester City,Atalanta,Etihad Stadium,Manchester,5,1,Home,0,49308,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt281,2019-2020,06-NOV-19 08.00.00.000000000 PM,2019,Dinamo Zagreb,Shakhtar Donetsk,Maksimir,Zagreb,3,3,Draw,0,28316,45.81444,15.97798,HR,21,,Home loss,False,6,1,16.666666666666664
mt283,2019-2020,26-NOV-19 08.00.00.000000000 PM,2019,Manchester City,Shakhtar Donetsk,Etihad Stadium,Manchester,1,1,Draw,0,52020,53.48095,-2.23743,GB,ENG,I2,Home loss,False,45,31,68.88888888888889
mt285,2019-2020,11-DEC-19 05.55.00.000000000 PM,2019,Shakhtar Donetsk,Atalanta,Metalist Stadion,Kharkiv,0,3,Away,0,26536,49.98081,36.25272,UA,07,6312,Home loss,False,9,4,44.44444444444444
mt286,2019-2020,11-DEC-19 05.55.00.000000000 PM,2019,Dinamo Zagreb,Manchester City,Maksimir,Zagreb,1,4,Away,0,29385,45.81444,15.97798,HR,21,,Home loss,False,6,1,16.666666666666664
mt287,2019-2020,18-SEP-19 08.00.00.000000000 PM,2019,Atlético Madrid,Juventus,Wanda Metropolitano,Madrid,2,2,Draw,0,66283,40.4165,-3.70256,ES,29,M,Home loss,False,58,33,56.896551724137936
mt288,2019-2020,18-SEP-19 08.00.00.000000000 PM,2019,Bayer Leverkusen,Lokomotiv Moskva,BayArena,Leverkusen,1,2,Away,0,26592,51.0303,6.98432,DE,07,053,Home loss,False,7,2,28.57142857142857
mt291,2019-2020,22-OCT-19 05.55.00.000000000 PM,2019,Atlético Madrid,Bayer Leverkusen,Wanda Metropolitano,Madrid,1,0,Home,0,56776,40.4165,-3.70256,ES,29,M,Home win,True,58,33,56.896551724137936
mt294,2019-2020,06-NOV-19 08.00.00.000000000 PM,2019,Bayer Leverkusen,Atlético Madrid,BayArena,Leverkusen,2,1,Home,0,28160,51.0303,6.98432,DE,07,053,Home win,True,7,2,28.57142857142857
mt297,2019-2020,11-DEC-19 08.00.00.000000000 PM,2019,Atlético Madrid,Lokomotiv Moskva,Wanda Metropolitano,Madrid,2,0,Home,0,58426,40.4165,-3.70256,ES,29,M,Home win,True,58,33,56.896551724137936
mt298,2019-2020,11-DEC-19 08.00.00.000000000 PM,2019,Bayer Leverkusen,Juventus,BayArena,Leverkusen,0,2,Away,0,29542,51.0303,6.98432,DE,07,053,Home loss,False,7,2,28.57142857142857
mt300,2019-2020,17-SEP-19 08.00.00.000000000 PM,2019,RB Salzburg,KRC Genk,Red Bull Arena,Leipzig,6,2,Home,0,29520,51.33962,12.37129,DE,13,00,Home win,True,23,11,47.82608695652174
mt301,2019-2020,02-OCT-19 05.55.00.000000000 PM,2019,KRC Genk,SSC Napoli,Cegeka Arena,Genk,0,0,Draw,0,19962,50.965,5.50082,BE,VLG,VLI,Home loss,False,3,0,0.0
mt302,2019-2020,02-OCT-19 08.00.00.000000000 PM,2019,Liverpool FC,RB Salzburg,Anfield,Liverpool,4,3,Home,0,52234,53.41058,-2.97794,GB,ENG,H8,Home win,True,26,17,65.38461538461539
mt303,2019-2020,23-OCT-19 08.00.00.000000000 PM,2019,RB Salzburg,SSC Napoli,Red Bull Arena,Leipzig,2,3,Away,0,29520,51.33962,12.37129,DE,13,00,Home loss,False,23,11,47.82608695652174
mt304,2019-2020,23-OCT-19 08.00.00.000000000 PM,2019,KRC Genk,Liverpool FC,Cegeka Arena,Genk,1,4,Away,0,19626,50.965,5.50082,BE,VLG,VLI,Home loss,False,3,0,0.0
mt305,2019-2020,05-NOV-19 08.00.00.000000000 PM,2019,Liverpool FC,KRC Genk,Anfield,Liverpool,2,1,Home,0,52611,53.41058,-2.97794,GB,ENG,H8,Home win,True,26,17,65.38461538461539
mt307,2019-2020,27-NOV-19 08.00.00.000000000 PM,2019,Liverpool FC,SSC Napoli,Anfield,Liverpool,1,1,Draw,0,52128,53.41058,-2.97794,GB,ENG,H8,Home loss,False,26,17,65.38461538461539
mt308,2019-2020,27-NOV-19 08.00.00.000000000 PM,2019,KRC Genk,RB Salzburg,Cegeka Arena,Genk,1,4,Away,0,17284,50.965,5.50082,BE,VLG,VLI,Home loss,False,3,0,0.0
mt310,2019-2020,10-DEC-19 05.55.00.000000000 PM,2019,RB Salzburg,Liverpool FC,Red Bull Arena,Leipzig,0,2,Away,0,29520,51.33962,12.37129,DE,13,00,Home loss,False,23,11,47.82608695652174
mt312,2019-2020,17-SEP-19 08.00.00.000000000 PM,2019,Borussia Dortmund,FC Barcelona,Signal Iduna Park,Dortmund,0,0,Draw,0,66099,51.51494,7.466,DE,07,059,Home loss,False,24,12,50.0
mt314,2019-2020,02-OCT-19 08.00.00.000000000 PM,2019,FC Barcelona,Inter,Spotify Camp Nou,Barcelona,2,1,Home,0,86141,41.38879,2.15899,ES,56,B,Home win,True,27,20,74.07407407407408
mt317,2019-2020,05-NOV-19 05.55.00.000000000 PM,2019,FC Barcelona,Slavia Praha,Spotify Camp Nou,Barcelona,0,0,Draw,0,67023,41.38879,2.15899,ES,56,B,Home loss,False,27,20,74.07407407407408
mt318,2019-2020,05-NOV-19 08.00.00.000000000 PM,2019,Borussia Dortmund,Inter,Signal Iduna Park,Dortmund,3,2,Home,0,66099,51.51494,7.466,DE,07,059,Home win,True,24,12,50.0
mt319,2019-2020,27-NOV-19 08.00.00.000000000 PM,2019,FC Barcelona,Borussia Dortmund,Spotify Camp Nou,Barcelona,3,1,Home,0,90071,41.38879,2.15899,ES,56,B,Home win,True,27,20,74.07407407407408
mt321,2019-2020,10-DEC-19 08.00.00.000000000 PM,2019,Borussia Dortmund,Slavia Praha,Signal Iduna Park,Dortmund,2,1,Home,0,65079,51.51494,7.466,DE,07,059,Home win,True,24,12,50.0
mt324,2019-2020,17-SEP-19 08.00.00.000000000 PM,2019,SL Benfica,RB Leipzig,Estádio da Luz,Lisbon,1,2,Away,0,46460,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt326,2019-2020,02-OCT-19 08.00.00.000000000 PM,2019,RB Leipzig,Olympique Lyon,Red Bull Arena,Leipzig,0,2,Away,0,40194,51.33962,12.37129,DE,13,00,Home loss,False,23,11,47.82608695652174
mt327,2019-2020,23-OCT-19 05.55.00.000000000 PM,2019,RB Leipzig,Zenit St. Petersburg,Red Bull Arena,Leipzig,2,1,Home,0,41058,51.33962,12.37129,DE,13,00,Home win,True,23,11,47.82608695652174
mt328,2019-2020,23-OCT-19 08.00.00.000000000 PM,2019,SL Benfica,Olympique Lyon,Estádio da Luz,Lisbon,2,1,Home,0,53035,38.71667,-9.13333,PT,14,1106,Home win,True,35,12,34.285714285714285
mt332,2019-2020,27-NOV-19 08.00.00.000000000 PM,2019,RB Leipzig,SL Benfica,Red Bull Arena,Leipzig,2,2,Draw,0,38339,51.33962,12.37129,DE,13,00,Home loss,False,23,11,47.82608695652174
mt333,2019-2020,10-DEC-19 08.00.00.000000000 PM,2019,SL Benfica,Zenit St. Petersburg,Estádio da Luz,Lisbon,3,0,Home,0,40232,38.71667,-9.13333,PT,14,1106,Home win,True,35,12,34.285714285714285
mt335,2019-2020,17-SEP-19 08.00.00.000000000 PM,2019,Chelsea FC,Valencia CF,Stamford Bridge,London,0,1,Away,0,39469,51.50853,-0.12574,GB,ENG,GLA,Home loss,False,39,21,53.84615384615385
mt336,2019-2020,17-SEP-19 08.00.00.000000000 PM,2019,AFC Ajax,Lille OSC,Johan Cruijff ArenA,Amsterdam,3,0,Home,0,51441,52.37403,4.88969,NL,07,0363,Home win,True,16,7,43.75
mt337,2019-2020,02-OCT-19 08.00.00.000000000 PM,2019,Valencia CF,AFC Ajax,Estadio de Mestalla,Valencia,0,3,Away,0,44659,39.47391,-0.37966,ES,60,V,Home loss,False,7,3,42.857142857142854
mt339,2019-2020,23-OCT-19 05.55.00.000000000 PM,2019,AFC Ajax,Chelsea FC,Johan Cruijff ArenA,Amsterdam,0,1,Away,0,52482,52.37403,4.88969,NL,07,0363,Home loss,False,16,7,43.75
mt341,2019-2020,05-NOV-19 08.00.00.000000000 PM,2019,Chelsea FC,AFC Ajax,Stamford Bridge,London,4,4,Draw,0,39132,51.50853,-0.12574,GB,ENG,GLA,Home loss,False,39,21,53.84615384615385
mt342,2019-2020,05-NOV-19 08.00.00.000000000 PM,2019,Valencia CF,Lille OSC,Estadio de Mestalla,Valencia,4,1,Home,0,38252,39.47391,-0.37966,ES,60,V,Home win,True,7,3,42.857142857142854
mt343,2019-2020,27-NOV-19 05.55.00.000000000 PM,2019,Valencia CF,Chelsea FC,Estadio de Mestalla,Valencia,2,2,Draw,0,43486,39.47391,-0.37966,ES,60,V,Home loss,False,7,3,42.857142857142854
mt345,2019-2020,10-DEC-19 08.00.00.000000000 PM,2019,Chelsea FC,Lille OSC,Stamford Bridge,London,2,1,Home,0,40016,51.50853,-0.12574,GB,ENG,GLA,Home win,True,39,21,53.84615384615385
mt346,2019-2020,10-DEC-19 08.00.00.000000000 PM,2019,AFC Ajax,Valencia CF,Johan Cruijff ArenA,Amsterdam,0,1,Away,0,51931,52.37403,4.88969,NL,07,0363,Home loss,False,16,7,43.75
mt347,2019-2020,18-FEB-20 08.00.00.000000000 PM,2020,Borussia Dortmund,Paris Saint-Germain,Signal Iduna Park,Dortmund,2,1,Home,0,66099,51.51494,7.466,DE,07,059,Home win,True,24,12,50.0
mt348,2019-2020,18-FEB-20 08.00.00.000000000 PM,2020,Atlético Madrid,Liverpool FC,Wanda Metropolitano,Madrid,1,0,Home,0,67443,40.4165,-3.70256,ES,29,M,Home win,True,58,33,56.896551724137936
mt350,2019-2020,19-FEB-20 08.00.00.000000000 PM,2020,Tottenham Hotspur,RB Leipzig,Tottenham Hotspur Stadium,London,0,1,Away,0,60095,51.50853,-0.12574,GB,ENG,GLA,Home loss,False,39,21,53.84615384615385
mt351,2019-2020,25-FEB-20 08.00.00.000000000 PM,2020,Chelsea FC,Bayern München,Stamford Bridge,London,0,3,Away,0,36761,51.50853,-0.12574,GB,ENG,GLA,Home loss,False,39,21,53.84615384615385
mt353,2019-2020,26-FEB-20 08.00.00.000000000 PM,2020,Real Madrid,Manchester City,Santiago Bernabéu,Madrid,1,2,Away,0,75615,40.4165,-3.70256,ES,29,M,Home loss,False,58,33,56.896551724137936
mt355,2019-2020,10-MAR-20 08.00.00.000000000 PM,2020,Valencia CF,Atalanta,Estadio de Mestalla,Valencia,3,4,Away,0,0,39.47391,-0.37966,ES,60,V,Home loss,False,7,3,42.857142857142854
mt356,2019-2020,10-MAR-20 08.00.00.000000000 PM,2020,RB Leipzig,Tottenham Hotspur,Red Bull Arena,Leipzig,3,0,Home,0,42146,51.33962,12.37129,DE,13,00,Home win,True,23,11,47.82608695652174
mt358,2019-2020,11-MAR-20 08.00.00.000000000 PM,2020,Liverpool FC,Atlético Madrid,Anfield,Liverpool,2,3,Away,0,45000,53.41058,-2.97794,GB,ENG,H8,Home loss,False,26,17,65.38461538461539
mt359,2019-2020,07-AUG-20 08.00.00.000000000 PM,2020,Manchester City,Real Madrid,Etihad Stadium,Manchester,2,1,Home,0,0,53.48095,-2.23743,GB,ENG,I2,Home win,True,45,31,68.88888888888889
mt361,2019-2020,08-AUG-20 08.00.00.000000000 PM,2020,Bayern München,Chelsea FC,Allianz Arena,Munich,4,1,Home,0,0,48.13743,11.57549,DE,02,091,Home win,True,29,22,75.86206896551724
mt362,2019-2020,08-AUG-20 08.00.00.000000000 PM,2020,FC Barcelona,SSC Napoli,Spotify Camp Nou,Barcelona,3,1,Home,0,0,41.38879,2.15899,ES,56,B,Home win,True,27,20,74.07407407407408
mt363,2019-2020,12-AUG-20 08.00.00.000000000 PM,2020,Atalanta,Paris Saint-Germain,Estádio da Luz,Lisbon,1,2,Away,0,0,38.71667,-9.13333,PT,14,1106,Home loss,False,35,12,34.285714285714285
mt364,2019-2020,13-AUG-20 08.00.00.000000000 PM,2020,RB Leipzig,Atlético Madrid,Estádio José Alvalade,Lisbon,2,1,Home,0,0,38.71667,-9.13333,PT,14,1106,Home win,True,35,12,34.285714285714285
