Relative_Date,Stock markets,Values
-17,Values_FR,0.91
-17,Values_DE,0.17
-17,Values_ES,-0.55
-17,Values_IT,0.58
-17,Values_BRA,-2.86
-16,Values_ARG,0.2
-16,Values_FR,0.2
-16,Values_DE,-0.71
-16,Values_ES,-1.3
-16,Values_IT,0.41
-16,Values_BRA,0
-15,Values_ARG,1.23
-15,Values_FR,1.23
-15,Values_DE,-0.64
-15,Values_ES,-3.03
-15,Values_IT,0.32
-15,Values_BRA,0.45
-14,Values_ARG,-0.53
-14,Values_FR,-0.88
-14,Values_DE,0.1
-14,Values_ES,-0.54
-14,Values_IT,0.34
-14,Values_BRA,-2.15
-13,Values_ARG,-2.15
-13,Values_FR,0.76
-13,Values_DE,0.76
-13,Values_ES,0.76
-13,Values_IT,0.76
-13,Values_BRA,0.76
-12,Values_ARG,0.76
-12,Values_FR,0.07
-12,Values_DE,0.07
-12,Values_ES,0.07
-12,Values_IT,0.07
-12,Values_BRA,0.07
-11,Values_ARG,-3.08
-11,Values_FR,0.86
-11,Values_DE,0.18
-11,Values_ES,1.61
-11,Values_IT,-0.42
-11,Values_BRA,2.15
-10,Values_ARG,2.2
-10,Values_FR,0.18
-10,Values_DE,0.71
-10,Values_ES,-5.45
-10,Values_IT,-0.55
-10,Values_BRA,-1.45
-9,Values_ARG,1.84
-9,Values_FR,1.84
-9,Values_DE,0.09
-9,Values_ES,1.12
-9,Values_IT,0.34
-9,Values_BRA,-2.68
-8,Values_ARG,-2.68
-8,Values_FR,-2.68
-8,Values_DE,1.19
-8,Values_ES,-0.92
-8,Values_IT,1.48
-8,Values_BRA,-5.07
-7,Values_ARG,-5.07
-7,Values_FR,0.42
-7,Values_DE,-0.2
-7,Values_ES,0.79
-7,Values_IT,1.12
-7,Values_BRA,-4.67
-6,Values_ARG,-4.67
-6,Values_FR,0.67
-6,Values_DE,0.67
-6,Values_ES,0.67
-6,Values_IT,0.67
-6,Values_BRA,0.67
-5,Values_ARG,0.67
-5,Values_FR,-1.48
-5,Values_DE,-1.48
-5,Values_ES,-1.48
-5,Values_IT,-1.48
-5,Values_BRA,-1.48
-4,Values_ARG,-2.75
-4,Values_FR,0.97
-4,Values_DE,-1.03
-4,Values_ES,0.33
-4,Values_IT,0.61
-4,Values_BRA,3.77
-3,Values_ARG,-0.58
-3,Values_FR,0.43
-3,Values_DE,-1.35
-3,Values_ES,3.59
-3,Values_IT,0.2
-3,Values_BRA,-2.22
-2,Values_ARG,-0.78
-2,Values_FR,-0.78
-2,Values_DE,0.36
-2,Values_ES,3.87
-2,Values_IT,-1.45
-2,Values_BRA,0.39
-1,Values_ARG,0.31
-1,Values_FR,0.31
-1,Values_DE,-1.52
-1,Values_ES,0.93
-1,Values_IT,0.9
-1,Values_BRA,2.97
0,Values_ARG,0.23
0,Values_FR,-0.36
0,Values_DE,0.07
0,Values_ES,0.46
0,Values_IT,-0.27
0,Values_BRA,1.93
1,Values_ARG,1.93
1,Values_FR,0.24
1,Values_DE,0.24
1,Values_ES,0.24
1,Values_IT,0.24
1,Values_BRA,0.24
2,Values_ARG,0.24
2,Values_FR,0.46
2,Values_DE,0.46
2,Values_ES,0.46
2,Values_IT,0.46
2,Values_BRA,0.46
3,Values_ARG,2.34
3,Values_FR,-0.56
3,Values_DE,1.21
3,Values_ES,-0.68
3,Values_IT,0.42
3,Values_BRA,-3.77
4,Values_ARG,1.99
4,Values_FR,-0.35
4,Values_DE,-0.65
4,Values_ES,2
4,Values_IT,-1.03
4,Values_BRA,-0.18
5,Values_ARG,4.36
5,Values_FR,4.36
5,Values_DE,1.44
5,Values_ES,0.19
5,Values_IT,0.24
5,Values_BRA,-1.41
6,Values_ARG,1.45
6,Values_FR,1.45
6,Values_DE,-1.07
6,Values_ES,-1.15
6,Values_IT,-1.44
6,Values_BRA,-0.33
7,Values_ARG,2.92
7,Values_FR,-0.37
7,Values_DE,-0.35
7,Values_ES,-1.66
7,Values_IT,-0.92
7,Values_BRA,-1.65
8,Values_ARG,-1.65
8,Values_FR,1.04
8,Values_DE,1.04
8,Values_ES,1.04
8,Values_IT,1.04
8,Values_BRA,1.04
9,Values_ARG,1.04
9,Values_FR,-0.14
9,Values_DE,-0.14
9,Values_ES,-0.14
9,Values_IT,-0.14
9,Values_BRA,-0.14
10,Values_ARG,2.5
10,Values_FR,1
10,Values_DE,-1.11
10,Values_ES,-0.62
10,Values_IT,-0.45
10,Values_BRA,2.27
11,Values_ARG,1.59
11,Values_FR,0.57
11,Values_DE,1.27
11,Values_ES,1.32
11,Values_IT,-0.29
11,Values_BRA,-0.29
12,Values_ARG,3.59
12,Values_FR,3.59
12,Values_DE,0.2
12,Values_ES,-0.2
12,Values_IT,2.27
12,Values_BRA,-1.69
13,Values_ARG,-1.58
13,Values_FR,-1.58
13,Values_DE,0.42
13,Values_ES,2.61
13,Values_IT,-0.26
13,Values_BRA,2.84
14,Values_ARG,1.37
14,Values_FR,-0.37
14,Values_DE,-1.53
14,Values_ES,0.83
14,Values_IT,-0.82
14,Values_BRA,1.03
15,Values_ARG,1.03
15,Values_FR,0.37
15,Values_DE,0.37
15,Values_ES,0.37
15,Values_IT,0.37
15,Values_BRA,0.37
16,Values_ARG,0.37
16,Values_FR,-0.23
16,Values_DE,-0.23
16,Values_ES,-0.23
16,Values_IT,-0.23
16,Values_BRA,-0.23
17,Values_ARG,2.46
17,Values_FR,-0.68
17,Values_DE,-0.48
17,Values_ES,1.14
17,Values_IT,1.58
17,Values_BRA,-3.25
18,Values_ARG,-4.2
18,Values_FR,0.33
18,Values_DE,0.58
18,Values_ES,1.32
18,Values_IT,-0.33
18,Values_BRA,-0.88
19,Values_ARG,1.36
19,Values_FR,1.36
19,Values_DE,-0.62
19,Values_ES,-0.01
19,Values_IT,0.47
19,Values_BRA,2.29
20,Values_ARG,4.27
20,Values_FR,4.27
20,Values_DE,-1.94
20,Values_ES,0.15
20,Values_IT,0.81
20,Values_BRA,0.55
21,Values_ARG,1.98
21,Values_FR,-0.03
21,Values_DE,-2.1
21,Values_ES,-1.5
21,Values_IT,0.61
21,Values_BRA,-2.34
22,Values_ARG,-2.34
22,Values_FR,0.81
22,Values_DE,0.81
22,Values_ES,0.81
22,Values_IT,0.81
22,Values_BRA,0.81
23,Values_ARG,0.81
23,Values_FR,-0.35
23,Values_DE,-0.35
23,Values_ES,-0.35
23,Values_IT,-0.35
23,Values_BRA,-0.35
24,Values_ARG,0.9
24,Values_FR,0.01
24,Values_DE,-0.61
24,Values_ES,3.2
24,Values_IT,-0.31
24,Values_BRA,-6.39
25,Values_ARG,0.04
25,Values_FR,-1.59
25,Values_DE,0.39
25,Values_ES,0.33
25,Values_IT,-0.86
25,Values_BRA,-1.15
26,Values_ARG,4.09
26,Values_FR,4.09
26,Values_DE,-0.65
26,Values_ES,-0.26
26,Values_IT,1.23
26,Values_BRA,1.69
27,Values_ARG,4.24
27,Values_FR,4.24
27,Values_DE,-1
27,Values_ES,-0.03
27,Values_IT,-0.72
27,Values_BRA,-2.83
28,Values_ARG,3.42
28,Values_FR,-0.04
28,Values_DE,-0.33
28,Values_ES,-1.74
28,Values_IT,1.16
28,Values_BRA,-5.05
29,Values_ARG,-5.05
29,Values_FR,-0.16
29,Values_DE,-0.16
29,Values_ES,-0.16
29,Values_IT,-0.16
29,Values_BRA,-0.16
30,Values_ARG,-0.16
30,Values_FR,-1.82
30,Values_DE,-1.82
30,Values_ES,-1.82
30,Values_IT,-1.82
30,Values_BRA,-1.82
31,Values_ARG,3.47
31,Values_FR,0.83
31,Values_DE,1.9
31,Values_ES,1.52
31,Values_IT,-1.05
31,Values_BRA,2.03
32,Values_ARG,4.07
32,Values_FR,-0.08
32,Values_DE,-1.21
32,Values_ES,-0.87
32,Values_IT,0.34
32,Values_BRA,0.12
33,Values_ARG,-9.73
33,Values_FR,-9.73
33,Values_DE,1.43
33,Values_ES,-3.21
33,Values_IT,0.6
33,Values_BRA,5.17
34,Values_ARG,-0.08
34,Values_FR,-0.08
34,Values_DE,0.29
34,Values_ES,-0.31
34,Values_IT,-0.54
34,Values_BRA,-0.93
35,Values_ARG,5.32
35,Values_FR,0.65
35,Values_DE,-1.44
35,Values_ES,-0.64
35,Values_IT,-0.02
35,Values_BRA,0.76
36,Values_ARG,0.76
36,Values_FR,0.54
36,Values_DE,0.54
36,Values_ES,0.54
36,Values_IT,0.54
36,Values_BRA,0.54
37,Values_ARG,0.54
37,Values_FR,0.22
37,Values_DE,0.22
37,Values_ES,0.22
37,Values_IT,0.22
37,Values_BRA,0.22
38,Values_ARG,1.08
38,Values_FR,-0.02
38,Values_DE,1.68
38,Values_ES,-0.17
38,Values_IT,0.64
38,Values_BRA,-3.94
39,Values_ARG,0.7
39,Values_FR,0.24
39,Values_DE,0.96
39,Values_ES,1.08
39,Values_IT,0
39,Values_BRA,3.45
40,Values_ARG,3.16
40,Values_FR,3.16
40,Values_DE,-0.21
40,Values_ES,0.21
40,Values_IT,1.23
40,Values_BRA,1.4
41,Values_ARG,0.55
41,Values_FR,0.55
41,Values_DE,0.93
41,Values_ES,-1.47
41,Values_IT,0.44
41,Values_BRA,3.49
42,Values_ARG,-2.75
42,Values_FR,0.86
42,Values_DE,-0.66
42,Values_ES,-1.4
42,Values_IT,0.13
42,Values_BRA,-3
43,Values_ARG,-3
43,Values_FR,0.11
43,Values_DE,0.11
43,Values_ES,0.11
43,Values_IT,0.11
43,Values_BRA,0.11
44,Values_ARG,0.11
44,Values_FR,0.3
44,Values_DE,0.3
44,Values_ES,0.3
44,Values_IT,0.3
44,Values_BRA,0.3
45,Values_ARG,-3.31
45,Values_FR,-0.42
45,Values_DE,1.83
45,Values_ES,1.26
45,Values_IT,-0.29
45,Values_BRA,-2.49
46,Values_ARG,3.12
46,Values_FR,-1.3
46,Values_DE,0.82
46,Values_ES,-1.65
46,Values_IT,0.38
46,Values_BRA,-2.7
47,Values_ARG,-0.98
47,Values_FR,-0.98
47,Values_DE,-0.19
47,Values_ES,-1.57
47,Values_IT,-0.79
47,Values_BRA,0
48,Values_ARG,-0.88
48,Values_FR,-0.88
48,Values_DE,-1.12
48,Values_ES,1.12
48,Values_IT,1.04
48,Values_BRA,-0.23
49,Values_ARG,-3.81
49,Values_FR,0.13
49,Values_DE,0.08
49,Values_ES,1.44
49,Values_IT,0.12
49,Values_BRA,3.98
50,Values_ARG,3.98
50,Values_FR,-1.31
50,Values_DE,-1.31
50,Values_ES,-1.31
50,Values_IT,-1.31
50,Values_BRA,-1.31
51,Values_ARG,-1.31
51,Values_FR,-1.54
51,Values_DE,-1.54
51,Values_ES,-1.54
51,Values_IT,-1.54
51,Values_BRA,-1.54
52,Values_ARG,1.77
52,Values_FR,-0.31
52,Values_DE,0.09
52,Values_ES,-0.12
52,Values_IT,0.24
52,Values_BRA,-1.3
53,Values_ARG,1.31
53,Values_FR,0.16
53,Values_DE,0.3
53,Values_ES,0.5
53,Values_IT,-0.02
53,Values_BRA,-1.97
54,Values_ARG,1.35
54,Values_FR,1.35
54,Values_DE,1.26
54,Values_ES,3.51
54,Values_IT,0.51
54,Values_BRA,1.93
55,Values_ARG,-0.75
55,Values_FR,-0.75
55,Values_DE,1.02
55,Values_ES,-0.07
55,Values_IT,-0.14
55,Values_BRA,2.88
56,Values_ARG,0.67
56,Values_FR,0.33
56,Values_DE,0.23
56,Values_ES,0.59
56,Values_IT,0.58
56,Values_BRA,-1.12
57,Values_ARG,-1.12
57,Values_FR,0.27
57,Values_DE,0.27
57,Values_ES,0.27
57,Values_IT,0.27
57,Values_BRA,0.27
58,Values_ARG,0.27
58,Values_FR,0.91
58,Values_DE,0.91
58,Values_ES,0.91
58,Values_IT,0.91
58,Values_BRA,0.91
59,Values_ARG,3.09
59,Values_FR,-0.08
59,Values_DE,0.11
59,Values_ES,0.22
59,Values_IT,0.15
59,Values_BRA,5.1
60,Values_ARG,0.33
60,Values_FR,0.46
60,Values_DE,-0.49
60,Values_ES,-1.35
60,Values_IT,-0.22
60,Values_BRA,2.5
61,Values_ARG,-1.35
61,Values_FR,-1.35
61,Values_DE,-0.11
61,Values_ES,1.02
61,Values_IT,-0.8
61,Values_BRA,0.08
62,Values_ARG,0.89
62,Values_FR,0.89
62,Values_DE,-0.09
62,Values_ES,1.2
62,Values_IT,-0.55
62,Values_BRA,1.25
63,Values_ARG,-3.21
63,Values_FR,-0.07
63,Values_DE,-0.41
63,Values_ES,-0.22
63,Values_IT,0.51
63,Values_BRA,-0.96
64,Values_ARG,-0.96
64,Values_FR,0.28
64,Values_DE,0.28
64,Values_ES,0.28
64,Values_IT,0.28
64,Values_BRA,0.28
65,Values_ARG,0.28
65,Values_FR,0.56
65,Values_DE,0.56
65,Values_ES,0.56
65,Values_IT,0.56
65,Values_BRA,0.56
66,Values_ARG,0.56
66,Values_FR,1.07
66,Values_DE,0.09
66,Values_ES,0.71
66,Values_IT,-0.35
66,Values_BRA,-1.26
67,Values_ARG,-1.26
67,Values_FR,0.78
67,Values_DE,-0.28
67,Values_ES,0.38
67,Values_IT,0.63
67,Values_BRA,-1.94
68,Values_ARG,-1.71
68,Values_FR,-1.71
68,Values_DE,0.3
68,Values_ES,-0.51
68,Values_IT,0.16
68,Values_BRA,-1.41
69,Values_ARG,1.34
69,Values_FR,1.34
69,Values_DE,1.41
69,Values_ES,-0.33
69,Values_IT,-0.14
69,Values_BRA,-3.17
70,Values_ARG,0.13
70,Values_FR,-0.33
70,Values_DE,0.01
70,Values_ES,-1.2
70,Values_IT,-0.1
70,Values_BRA,-0.41
71,Values_ARG,-0.41
71,Values_FR,0.05
71,Values_DE,0.05
71,Values_ES,0.05
71,Values_IT,0.05
71,Values_BRA,0.05
72,Values_ARG,0.05
72,Values_FR,0.61
72,Values_DE,0.61
72,Values_ES,0.61
72,Values_IT,0.61
72,Values_BRA,0.61
73,Values_ARG,0.86
73,Values_FR,0.5
73,Values_DE,-0.51
73,Values_ES,1.46
73,Values_IT,0.09
73,Values_BRA,2.45
74,Values_ARG,-1.2
74,Values_FR,-0.85
74,Values_DE,-1.58
74,Values_ES,0.18
74,Values_IT,-0.65
74,Values_BRA,0.53
75,Values_ARG,0.86
75,Values_FR,0.86
75,Values_DE,0.7
75,Values_ES,-1.93
75,Values_IT,1.09
75,Values_BRA,1.58
76,Values_ARG,-2.74
76,Values_FR,-2.74
76,Values_DE,-1.57
76,Values_ES,-0.51
76,Values_IT,0.41
76,Values_BRA,0.22
77,Values_ARG,1.28
77,Values_FR,0.24
77,Values_DE,-0.2
77,Values_ES,2.15
77,Values_IT,-1.01
77,Values_BRA,0.19
78,Values_ARG,0.19
78,Values_FR,-0.71
78,Values_DE,-0.71
78,Values_ES,-0.71
78,Values_IT,-0.71
78,Values_BRA,-0.71
79,Values_ARG,-0.71
79,Values_FR,0.43
79,Values_DE,0.43
79,Values_ES,0.43
79,Values_IT,0.43
79,Values_BRA,0.43
80,Values_ARG,2.91
80,Values_FR,-1.47
80,Values_DE,-0.71
80,Values_ES,-1.07
80,Values_IT,0.07
80,Values_BRA,-4.03
81,Values_ARG,-2.58
81,Values_FR,-0.95
81,Values_DE,0.55
81,Values_ES,-0.21
81,Values_IT,0.89
81,Values_BRA,-2.16
82,Values_ARG,1.79
82,Values_FR,1.79
82,Values_DE,-0.97
82,Values_ES,-0.98
82,Values_IT,0.3
82,Values_BRA,-1.1
83,Values_ARG,-1.34
83,Values_FR,-1.34
83,Values_DE,-1.99
83,Values_ES,0.26
83,Values_IT,0.26
83,Values_BRA,-1.66
84,Values_ARG,-4.5
84,Values_FR,-1.1
84,Values_DE,-1.1
84,Values_ES,-0.61
84,Values_IT,0.12
84,Values_BRA,2.81
85,Values_ARG,2.81
85,Values_FR,0.35
85,Values_DE,0.35
85,Values_ES,0.35
85,Values_IT,0.35
85,Values_BRA,0.35
86,Values_ARG,0.35
86,Values_FR,-2.11
86,Values_DE,-2.11
86,Values_ES,-2.11
86,Values_IT,-2.11
86,Values_BRA,-2.11
87,Values_ARG,-4.73
87,Values_FR,-1.92
87,Values_DE,0.15
87,Values_ES,-0.64
87,Values_IT,-0.08
87,Values_BRA,-4.1
88,Values_ARG,-2.12
88,Values_FR,-0.2
88,Values_DE,-1.34
88,Values_ES,2.58
88,Values_IT,-0.12
88,Values_BRA,-0.46
89,Values_ARG,-4.82
89,Values_FR,-4.82
89,Values_DE,-1
89,Values_ES,0.46
89,Values_IT,0.8
89,Values_BRA,1.15
90,Values_ARG,6.46
90,Values_FR,6.46
90,Values_DE,0.11
90,Values_ES,0.37
90,Values_IT,0.65
90,Values_BRA,-0.69
91,Values_ARG,-0.74
91,Values_FR,-0.02
91,Values_DE,-2.4
91,Values_ES,-0.18
91,Values_IT,-0.01
91,Values_BRA,-5.42
92,Values_ARG,-5.42
92,Values_FR,1.53
92,Values_DE,1.53
92,Values_ES,1.53
92,Values_IT,1.53
92,Values_BRA,1.53
93,Values_ARG,1.53
93,Values_FR,-0.54
93,Values_DE,-0.54
93,Values_ES,-0.54
93,Values_IT,-0.54
93,Values_BRA,-0.54
94,Values_ARG,-0.31
94,Values_FR,-0.55
94,Values_DE,0.27
94,Values_ES,-0.19
94,Values_IT,0.33
94,Values_BRA,-1.56
95,Values_ARG,3.5
95,Values_FR,-0.63
95,Values_DE,0.15
95,Values_ES,-0.49
95,Values_IT,0.62
95,Values_BRA,4.75
96,Values_ARG,-1.69
96,Values_FR,-1.69
96,Values_DE,-2.87
96,Values_ES,2.05
96,Values_IT,0.42
96,Values_BRA,-2.25
97,Values_ARG,-2.51
97,Values_FR,-2.51
97,Values_DE,0.13
97,Values_ES,-0.15
97,Values_IT,0.29
97,Values_BRA,3.55
98,Values_ARG,3.55
98,Values_FR,-0.62
98,Values_DE,3.12
98,Values_ES,0.17
98,Values_IT,-0.06
98,Values_BRA,1.6
99,Values_ARG,1.6
99,Values_FR,-1.69
99,Values_DE,-1.69
99,Values_ES,-1.69
99,Values_IT,-1.69
99,Values_BRA,-1.69
100,Values_ARG,-1.69
100,Values_FR,-0.29
100,Values_DE,-0.29
100,Values_ES,-0.29
100,Values_IT,-0.29
100,Values_BRA,-0.29
101,Values_ARG,6.6
101,Values_FR,1.6
101,Values_DE,-1.5
101,Values_ES,0.27
101,Values_IT,0.18
101,Values_BRA,-5.04
102,Values_ARG,3.7
102,Values_FR,-1.29
102,Values_DE,1.94
102,Values_ES,-0.02
102,Values_IT,-1.29
102,Values_BRA,0.61
103,Values_ARG,2.77
103,Values_FR,2.77
103,Values_DE,0.6
103,Values_ES,0.01
103,Values_IT,0.87
103,Values_BRA,-2.16
104,Values_ARG,1.02
104,Values_FR,1.02
104,Values_DE,1.2
104,Values_ES,-0.04
104,Values_IT,-0.1
104,Values_BRA,2.26
105,Values_ARG,-2.35
105,Values_FR,0.44
105,Values_DE,-0.66
105,Values_ES,0.3
105,Values_IT,0.08
105,Values_BRA,-0.85
106,Values_ARG,-0.85
106,Values_FR,-0.22
106,Values_DE,-0.22
106,Values_ES,-0.22
106,Values_IT,-0.22
106,Values_BRA,-0.22
107,Values_ARG,-0.22
107,Values_FR,2.31
107,Values_DE,2.31
107,Values_ES,2.31
107,Values_IT,2.31
107,Values_BRA,2.31
108,Values_ARG,3.65
108,Values_FR,-0.15
108,Values_DE,-0.95
108,Values_ES,-0.5
108,Values_IT,-0.22
108,Values_BRA,-4.67
109,Values_ARG,-1.26
109,Values_FR,0.32
109,Values_DE,1.86
109,Values_ES,-0.67
109,Values_IT,-0.21
109,Values_BRA,1.46
110,Values_ARG,0.54
110,Values_FR,0.54
110,Values_DE,0.16
110,Values_ES,-0.9
110,Values_IT,0.28
110,Values_BRA,0
111,Values_ARG,0
111,Values_FR,0
111,Values_DE,0.35
111,Values_ES,0.5
111,Values_IT,-0.27
111,Values_BRA,8.32
112,Values_ARG,8.32
112,Values_FR,-0.01
112,Values_DE,2.33
112,Values_ES,0.55
112,Values_IT,0.08
112,Values_BRA,1.22
113,Values_ARG,1.22
113,Values_FR,-0.51
113,Values_DE,-0.51
113,Values_ES,-0.51
113,Values_IT,-0.51
113,Values_BRA,-0.51
114,Values_ARG,-0.51
114,Values_FR,1.24
114,Values_DE,1.24
114,Values_ES,1.24
114,Values_IT,1.24
114,Values_BRA,1.24
115,Values_ARG,1.54
115,Values_FR,-0.13
115,Values_DE,-0.81
115,Values_ES,-1.51
115,Values_IT,0.12
115,Values_BRA,0.76
116,Values_ARG,1.25
116,Values_FR,-0.48
116,Values_DE,-0.92
116,Values_ES,1.06
116,Values_IT,0.45
116,Values_BRA,1.93
117,Values_ARG,2.65
117,Values_FR,2.65
117,Values_DE,1.63
117,Values_ES,-1.79
117,Values_IT,0.49
117,Values_BRA,4.79
118,Values_ARG,1.3
118,Values_FR,1.3
118,Values_DE,0.66
118,Values_ES,0.32
118,Values_IT,-0.43
118,Values_BRA,-0.14
119,Values_ARG,1.99
119,Values_FR,-0.93
119,Values_DE,-0.91
119,Values_ES,-1.65
119,Values_IT,0.58
119,Values_BRA,2.71
120,Values_ARG,2.71
120,Values_FR,0.85
120,Values_DE,0.85
120,Values_ES,0.85
120,Values_IT,0.85
120,Values_BRA,0.85
121,Values_ARG,0.85
121,Values_FR,-0.65
121,Values_DE,-0.65
121,Values_ES,-0.65
121,Values_IT,-0.65
121,Values_BRA,-0.65
122,Values_ARG,2.02
122,Values_FR,-0.7
122,Values_DE,0.65
122,Values_ES,-1.31
122,Values_IT,1
122,Values_BRA,-5.04
123,Values_ARG,1.07
123,Values_FR,-0.17
123,Values_DE,0.18
123,Values_ES,1.15
123,Values_IT,0.3
123,Values_BRA,-0.44
124,Values_ARG,-3.13
124,Values_FR,-3.13
124,Values_DE,-1.69
124,Values_ES,-1.68
124,Values_IT,0.19
124,Values_BRA,5.89
125,Values_ARG,2.33
125,Values_FR,2.33
125,Values_DE,0.41
125,Values_ES,-0.84
125,Values_IT,-0.27
125,Values_BRA,0.35
126,Values_ARG,3.22
126,Values_FR,-0.79
126,Values_DE,0.05
126,Values_ES,0.76
126,Values_IT,0.45
126,Values_BRA,-0.14
127,Values_ARG,-0.14
127,Values_FR,-1.21
127,Values_DE,-1.21
127,Values_ES,-1.21
127,Values_IT,-1.21
127,Values_BRA,-1.21
128,Values_ARG,-1.21
128,Values_FR,1.03
128,Values_DE,1.03
128,Values_ES,1.03
128,Values_IT,1.03
128,Values_BRA,1.03
129,Values_ARG,2.93
129,Values_FR,-0.75
129,Values_DE,0.58
129,Values_ES,1.2
129,Values_IT,0.27
129,Values_BRA,-2.02
130,Values_ARG,1.21
130,Values_FR,0.18
130,Values_DE,1.61
130,Values_ES,-2.46
130,Values_IT,-0.21
130,Values_BRA,-0.96
131,Values_ARG,0.57
131,Values_FR,0.57
131,Values_DE,0.17
131,Values_ES,0.93
131,Values_IT,0.77
131,Values_BRA,-2.25
132,Values_ARG,-2.62
132,Values_FR,-2.62
132,Values_DE,0.12
132,Values_ES,1.33
132,Values_IT,0.01
132,Values_BRA,1.48
133,Values_ARG,0.39
133,Values_FR,0.97
133,Values_DE,2.62
133,Values_ES,-0.52
133,Values_IT,-0.41
133,Values_BRA,0.75
134,Values_ARG,0.75
134,Values_FR,-0.24
134,Values_DE,-0.24
134,Values_ES,-0.24
134,Values_IT,-0.24
134,Values_BRA,-0.24
135,Values_ARG,-0.24
135,Values_FR,0
135,Values_DE,0
135,Values_ES,0
135,Values_IT,0
135,Values_BRA,0
136,Values_ARG,0
136,Values_FR,0.46
136,Values_DE,0.54
136,Values_ES,-2.68
136,Values_IT,0.18
136,Values_BRA,0.07
137,Values_ARG,-0.78
137,Values_FR,-0.05
137,Values_DE,0.77
137,Values_ES,-3.05
137,Values_IT,0.11
137,Values_BRA,-1.76
138,Values_ARG,-2.58
138,Values_FR,-2.58
138,Values_DE,0.55
138,Values_ES,0.52
138,Values_IT,0.24
138,Values_BRA,-0.13
139,Values_ARG,-2.17
139,Values_FR,-2.17
139,Values_DE,0.6
139,Values_ES,-0.21
139,Values_IT,0
139,Values_BRA,0
140,Values_ARG,5.46
140,Values_FR,1
140,Values_DE,0.06
140,Values_ES,-1.8
140,Values_IT,-0.61
140,Values_BRA,-0.61
141,Values_ARG,-0.61
141,Values_FR,-0.82
141,Values_DE,-0.82
141,Values_ES,-0.82
141,Values_IT,-0.82
141,Values_BRA,-0.82
142,Values_ARG,-0.82
142,Values_FR,-1.36
142,Values_DE,-1.36
142,Values_ES,-1.36
142,Values_IT,-1.36
142,Values_BRA,-1.36
143,Values_ARG,2.44
143,Values_FR,-3.32
143,Values_DE,-0.17
143,Values_ES,-2.33
143,Values_IT,-1.46
143,Values_BRA,2.28
144,Values_ARG,1.11
144,Values_FR,0.68
144,Values_DE,-0.3
144,Values_ES,-0.62
144,Values_IT,0.19
144,Values_BRA,0.52
145,Values_ARG,0.89
145,Values_FR,0.89
145,Values_DE,0.38
145,Values_ES,4.44
145,Values_IT,1.09
145,Values_BRA,0.26
146,Values_ARG,0.9
146,Values_FR,0.9
146,Values_DE,-1.21
146,Values_ES,2.78
146,Values_IT,-0.66
146,Values_BRA,2.03
147,Values_ARG,2.63
147,Values_FR,-1.47
147,Values_DE,2.39
147,Values_ES,0.68
147,Values_IT,-0.8
147,Values_BRA,1.3
148,Values_ARG,1.3
148,Values_FR,1.35
148,Values_DE,1.35
148,Values_ES,1.35
148,Values_IT,1.35
148,Values_BRA,1.35
149,Values_ARG,1.35
149,Values_FR,2.15
149,Values_DE,2.15
149,Values_ES,2.15
149,Values_IT,2.15
149,Values_BRA,2.15
150,Values_ARG,-0.29
150,Values_FR,-0.26
150,Values_DE,-0.72
150,Values_ES,-1.25
150,Values_IT,0.52
150,Values_BRA,-2.07
151,Values_ARG,-0.56
151,Values_FR,-0.88
151,Values_DE,-2.21
151,Values_ES,0.35
151,Values_IT,0.63
151,Values_BRA,-1.25
152,Values_ARG,2.82
152,Values_FR,2.82
152,Values_DE,0.06
152,Values_ES,1.55
152,Values_IT,0.18
152,Values_BRA,1.03
153,Values_ARG,1.04
153,Values_FR,1.04
153,Values_DE,0.64
153,Values_ES,1.06
153,Values_IT,0.48
153,Values_BRA,0.04
154,Values_ARG,2.25
154,Values_FR,-1.11
154,Values_DE,-2.72
154,Values_ES,-0.62
154,Values_IT,-0.04
154,Values_BRA,2.56
155,Values_ARG,2.56
155,Values_FR,-0.95
155,Values_DE,-0.95
155,Values_ES,-0.95
155,Values_IT,-0.95
155,Values_BRA,-0.95
156,Values_ARG,-0.95
156,Values_FR,0.49
156,Values_DE,0.49
156,Values_ES,0.49
156,Values_IT,0.49
156,Values_BRA,0.49
157,Values_ARG,0.09
157,Values_FR,-1.78
157,Values_DE,-2.72
157,Values_ES,0.29
157,Values_IT,0.58
157,Values_BRA,1.95
158,Values_ARG,0.53
158,Values_FR,0.04
158,Values_DE,2.46
158,Values_ES,0.11
158,Values_IT,-0.07
158,Values_BRA,-0.31
159,Values_ARG,0.26
159,Values_FR,0.26
159,Values_DE,-0.2
159,Values_ES,-1.5
159,Values_IT,0.58
159,Values_BRA,-0.5
160,Values_ARG,-0.5
160,Values_FR,-0.5
160,Values_DE,2.79
160,Values_ES,0
160,Values_IT,0
160,Values_BRA,-3.11
161,Values_ARG,-3.11
161,Values_FR,-1.45
161,Values_DE,-0.25
161,Values_ES,-1.12
161,Values_IT,0.77
161,Values_BRA,2.41
164,Values_ARG,1.38
164,Values_FR,-0.6
164,Values_DE,0.81
164,Values_ES,0.99
164,Values_IT,-0.17
164,Values_BRA,-2.38
165,Values_ARG,-0.86
165,Values_FR,1.74
165,Values_DE,0.57
165,Values_ES,2.07
165,Values_IT,-0.3
165,Values_BRA,0.1
166,Values_ARG,-0.38
166,Values_FR,-0.38
166,Values_DE,-0.38
166,Values_ES,-0.2
166,Values_IT,0.22
